kind	symbol	crate	path:line	vis	doc1行	署名
function	bits_per_pixel	re-video	crates/utils/re_video/src/decode/mod.rs:570	public		(self: &Self) -> u32
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:590	default		(self: &Self) -> YuvPixelLayout
function	eq	re-video	crates/utils/re_video/src/decode/mod.rs:590	default		(self: &Self, other: &YuvPixelLayout) -> bool
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:590	default		(self: &Self, f: &mut Formatter) -> Result
enum	YuvPixelLayout	re-video	crates/utils/re_video/src/decode/mod.rs:591	public	Pixel layout used by [`PixelFormat::Yuv`].	
variant	Y_U_V444	re-video	crates/utils/re_video/src/decode/mod.rs:592	default		unit
variant	Y_U_V422	re-video	crates/utils/re_video/src/decode/mod.rs:593	default		unit
variant	Y_U_V420	re-video	crates/utils/re_video/src/decode/mod.rs:594	default		unit
variant	Y400	re-video	crates/utils/re_video/src/decode/mod.rs:595	default		unit
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:601	default		(self: &Self) -> YuvRange
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:601	default		(self: &Self, f: &mut Formatter) -> Result
enum	YuvRange	re-video	crates/utils/re_video/src/decode/mod.rs:602	public	Yuv value range used by [`PixelFormat::Yuv`].	
variant	Limited	re-video	crates/utils/re_video/src/decode/mod.rs:603	default		unit
variant	Full	re-video	crates/utils/re_video/src/decode/mod.rs:604	default		unit
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:610	default		(self: &Self) -> YuvMatrixCoefficients
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:610	default		(self: &Self, f: &mut Formatter) -> Result
enum	YuvMatrixCoefficients	re-video	crates/utils/re_video/src/decode/mod.rs:611	public	Yuv matrix coefficients used by [`PixelFormat::Yuv`].	
variant	Identity	re-video	crates/utils/re_video/src/decode/mod.rs:613	default	Interpret YUV as GBR.	unit
variant	Bt601	re-video	crates/utils/re_video/src/decode/mod.rs:615	default		unit
variant	Bt709	re-video	crates/utils/re_video/src/decode/mod.rs:617	default		unit
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(self: &Self) -> DecodeHardwareAcceleration
function	default	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		() -> DecodeHardwareAcceleration
function	deserialize	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(self: &Self, other: &DecodeHardwareAcceleration) -> bool
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(self: &Self, state: &mut __H)
function	serialize	re-video	crates/utils/re_video/src/decode/mod.rs:628	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
enum	DecodeHardwareAcceleration	re-video	crates/utils/re_video/src/decode/mod.rs:630	public	How the video should be decoded.	
variant	Auto	re-video	crates/utils/re_video/src/decode/mod.rs:633	default	May use hardware acceleration if available and compatible with the codec.	unit
variant	PreferSoftware	re-video	crates/utils/re_video/src/decode/mod.rs:638	default	Should use a software decoder even if hardware acceleration is available.	unit
variant	PreferHardware	re-video	crates/utils/re_video/src/decode/mod.rs:643	default	Should use a hardware decoder.	unit
function	clone	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(self: &Self) -> DecodeSettings
function	default	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		() -> DecodeSettings
function	deserialize	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(__deserializer: __D) -> Result<Self, Error>
function	eq	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(self: &Self, other: &DecodeSettings) -> bool
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(self: &Self, state: &mut __H)
function	serialize	re-video	crates/utils/re_video/src/decode/mod.rs:647	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	DecodeSettings	re-video	crates/utils/re_video/src/decode/mod.rs:648	public	Settings for video decoding.	
struct_field	hw_acceleration	re-video	crates/utils/re_video/src/decode/mod.rs:650	public	How the video should be decoded.	DecodeHardwareAcceleration
struct_field	ffmpeg_path	re-video	crates/utils/re_video/src/decode/mod.rs:656	public	Custom path for the ffmpeg binary.	Option<PathBuf>
function	fmt	re-video	crates/utils/re_video/src/decode/mod.rs:660	default		(self: &Self, f: &mut Formatter) -> Result
function	from_str	re-video	crates/utils/re_video/src/decode/mod.rs:672	default		(s: &str) -> Result<Self, Err>
function	set_source_primary_id	re-video	crates/utils/re_video/src/demux/mod.rs:1005	public	Reassign the primary id of this sample's source (e.g. after the host	(self: &mut Self, new_id: Tuid)
type_alias	KeyframeIndex	re-video	crates/utils/re_video/src/demux/mod.rs:102	public	An index into [`VideoDataDescription::keyframe_indices`], not stable between mutations.	
function	decode_timestamp	re-video	crates/utils/re_video/src/demux/mod.rs:1023	public	Get the samples decode timestamp.	(self: &Self) -> Time
function	unload	re-video	crates/utils/re_video/src/demux/mod.rs:1030	public		(self: &mut Self, new_primary_id: Option<Tuid>)
function	clone	re-video	crates/utils/re_video/src/demux/mod.rs:105	default		(self: &Self) -> VideoDeliveryMethod
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:105	default		(self: &Self, f: &mut Formatter) -> Result
function	is_loaded	re-video	crates/utils/re_video/src/demux/mod.rs:1058	public		(self: &Self) -> bool
enum	VideoDeliveryMethod	re-video	crates/utils/re_video/src/demux/mod.rs:106	public	Distinguishes static videos from potentially ongoing video streams.	
function	is_unloaded	re-video	crates/utils/re_video/src/demux/mod.rs:1065	public		(self: &Self) -> bool
variant	Static	re-video	crates/utils/re_video/src/demux/mod.rs:108	default	A static video with a fixed, known duration which won't be updated further.	struct{1}
struct_field	duration	re-video	crates/utils/re_video/src/demux/mod.rs:108	default		Time
function	clone	re-video	crates/utils/re_video/src/demux/mod.rs:1089	default		(self: &Self) -> VideoSource
function	eq	re-video	crates/utils/re_video/src/demux/mod.rs:1089	default		(self: &Self, other: &VideoSource) -> bool
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:1089	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	re-video	crates/utils/re_video/src/demux/mod.rs:1089	default		(self: &Self, state: &mut __H)
function	heap_size_bytes	re-video	crates/utils/re_video/src/demux/mod.rs:1089	default		(self: &Self) -> u64
enum	VideoSource	re-video	crates/utils/re_video/src/demux/mod.rs:1090	public	A single sample in a video.	
struct_field	0	re-video	crates/utils/re_video/src/demux/mod.rs:1093	default		Span<u64>
variant	Span	re-video	crates/utils/re_video/src/demux/mod.rs:1093	default	The bytes occupy this byte range within a single source buffer the user	tuple(1)
variant	Id	re-video	crates/utils/re_video/src/demux/mod.rs:1101	default	An identifier pair the host resolves to the sample's bytes.	struct{2}
struct_field	id	re-video	crates/utils/re_video/src/demux/mod.rs:1101	default		Tuid
struct_field	sub_id	re-video	crates/utils/re_video/src/demux/mod.rs:1101	default		Option<Tuid>
function	id	re-video	crates/utils/re_video/src/demux/mod.rs:1107	public	Identify a specific item within a container.	(id: Tuid, sub_id: Tuid) -> Self
function	only_source	re-video	crates/utils/re_video/src/demux/mod.rs:1121	public	Returns the same source with the per-sample selector cleared.	(self: Self) -> Self
function	primary_id	re-video	crates/utils/re_video/src/demux/mod.rs:1133	public	The primary id of this source, if any.	(self: &Self) -> Option<Tuid>
function	clone	re-video	crates/utils/re_video/src/demux/mod.rs:1141	default		(self: &Self) -> SampleMetadata
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:1141	default		(self: &Self, f: &mut Formatter) -> Result
function	heap_size_bytes	re-video	crates/utils/re_video/src/demux/mod.rs:1141	default		(self: &Self) -> u64
struct	SampleMetadata	re-video	crates/utils/re_video/src/demux/mod.rs:1142	public		
struct_field	is_sync	re-video	crates/utils/re_video/src/demux/mod.rs:1148	public	Is this the start of a new (closed) group of pictures?	bool
variant	Stream	re-video	crates/utils/re_video/src/demux/mod.rs:115	default	A stream that *may* be periodically updated.	struct{1}
struct_field	frame_nr	re-video	crates/utils/re_video/src/demux/mod.rs:1158	public	Which frame does this sample belong to?	u32
struct_field	decode_timestamp	re-video	crates/utils/re_video/src/demux/mod.rs:1165	public	Time at which this sample appears in the decoded bitstream, in time units.	Time
struct_field	presentation_timestamp	re-video	crates/utils/re_video/src/demux/mod.rs:1172	public	Time at which this sample appears in the frame stream, in time units.	Time
struct_field	duration	re-video	crates/utils/re_video/src/demux/mod.rs:1178	public	Duration of the sample.	Option<Time>
struct_field	source	re-video	crates/utils/re_video/src/demux/mod.rs:1184	public	Where to fetch the sample's bytes from.	VideoSource
function	get	re-video	crates/utils/re_video/src/demux/mod.rs:1197	public	Read the sample from the video data.	(self: &Self, video_source: &impl/dyn, sample_idx: SampleIndex) -> Option<Chunk>
struct_field	last_time_updated_samples	re-video	crates/utils/re_video/src/demux/mod.rs:121	default	Last time we added/removed samples from the [`VideoDataDescription`].	Instant
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(self: &Self, f: &mut Formatter) -> Result
function	from	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(source: Error) -> Self
function	from	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(source: Error) -> Self
function	heap_size_bytes	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(self: &Self) -> u64
function	source	re-video	crates/utils/re_video/src/demux/mod.rs:1218	default		(self: &Self) -> Option<&impl/dyn>
enum	VideoLoadError	re-video	crates/utils/re_video/src/demux/mod.rs:1219	public	Errors that can occur when loading a video.	
variant	ZeroBytes	re-video	crates/utils/re_video/src/demux/mod.rs:1221	default		unit
variant	ParseMp4	re-video	crates/utils/re_video/src/demux/mod.rs:1224	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/demux/mod.rs:1227	default		Error
variant	Io	re-video	crates/utils/re_video/src/demux/mod.rs:1231	default		tuple(1)
struct_field	0	re-video	crates/utils/re_video/src/demux/mod.rs:1234	default		Error
variant	NoVideoTrack	re-video	crates/utils/re_video/src/demux/mod.rs:1238	default		unit
variant	InvalidConfigFormat	re-video	crates/utils/re_video/src/demux/mod.rs:1241	default		unit
variant	InvalidSamples	re-video	crates/utils/re_video/src/demux/mod.rs:1244	default		unit
variant	NoTimescale	re-video	crates/utils/re_video/src/demux/mod.rs:1249	default		unit
variant	MimeTypeIsNotAVideo	re-video	crates/utils/re_video/src/demux/mod.rs:1252	default		struct{1}
struct_field	provided_or_detected_media_type	re-video	crates/utils/re_video/src/demux/mod.rs:1254	default		String
variant	UnsupportedMimeType	re-video	crates/utils/re_video/src/demux/mod.rs:1258	default		struct{1}
struct_field	provided_or_detected_media_type	re-video	crates/utils/re_video/src/demux/mod.rs:1260	default		String
variant	UnrecognizedMimeType	re-video	crates/utils/re_video/src/demux/mod.rs:1265	default	Not used in `re_video` itself, but useful for media type detection ahead of calling [`VideoDataDescription::load_from_bytes`].	unit
struct_field	0	re-video	crates/utils/re_video/src/demux/mod.rs:1269	default		FourCC
variant	UnsupportedCodec	re-video	crates/utils/re_video/src/demux/mod.rs:1269	default		tuple(1)
function	new_stream	re-video	crates/utils/re_video/src/demux/mod.rs:127	public		() -> Self
variant	UnableToDetermineCodecString	re-video	crates/utils/re_video/src/demux/mod.rs:1272	default		unit
struct_field	0	re-video	crates/utils/re_video/src/demux/mod.rs:1275	default		SpsError
variant	SpsParsingError	re-video	crates/utils/re_video/src/demux/mod.rs:1275	default		tuple(1)
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:1279	default		(self: &Self, f: &mut Formatter) -> Result
function	clone	re-video	crates/utils/re_video/src/demux/mod.rs:138	default		(self: &Self) -> VideoDataDescription
struct	VideoDataDescription	re-video	crates/utils/re_video/src/demux/mod.rs:139	public	Description of video data.	
struct_field	codec	re-video	crates/utils/re_video/src/demux/mod.rs:141	public	The codec used to encode the video.	VideoCodec
struct_field	encoding_details	re-video	crates/utils/re_video/src/demux/mod.rs:149	public	Various information about how the video was encoded.	Option<VideoEncodingDetails>
struct_field	timescale	re-video	crates/utils/re_video/src/demux/mod.rs:155	public	How many time units are there per second.	Option<Timescale>
struct_field	delivery_method	re-video	crates/utils/re_video/src/demux/mod.rs:158	public	Whether this is a finite video or a stream.	VideoDeliveryMethod
struct_field	keyframe_indices	re-video	crates/utils/re_video/src/demux/mod.rs:161	public	A sorted list of all keyframe's sample indices in the video.	Vec<SampleIndex>
struct_field	samples	re-video	crates/utils/re_video/src/demux/mod.rs:174	public	Samples contain the byte offsets into `data` for each frame.	StableIndexDeque<SampleMetadataState>
struct_field	samples_statistics	re-video	crates/utils/re_video/src/demux/mod.rs:177	public	Meta information about the samples.	SamplesStatistics
struct_field	mp4_tracks	re-video	crates/utils/re_video/src/demux/mod.rs:182	public	All the tracks in the mp4; not just the video track.	BTreeMap<TrackId, Option<TrackKind>>
function	heap_size_bytes	re-video	crates/utils/re_video/src/demux/mod.rs:186	default		(self: &Self) -> u64
function	gop_sample_range_for_keyframe	re-video	crates/utils/re_video/src/demux/mod.rs:207	public	Get the group of pictures which use a keyframe, including the keyframe sample itself.	(self: &Self, keyframe_idx: usize) -> Option<Range<SampleIndex>>
function	image_codec_mime_type	re-video	crates/utils/re_video/src/demux/mod.rs:223	public	If this video is a [`VideoCodec::ImageSequence`], returns the	(self: &Self) -> Option<&str>
function	sanity_check	re-video	crates/utils/re_video/src/demux/mod.rs:245	public	Checks various invariants that the video description should always uphold.	(self: &Self) -> Result<(), String>
function	clone	re-video	crates/utils/re_video/src/demux/mod.rs:32	default		(self: &Self) -> ChromaSubsamplingModes
function	eq	re-video	crates/utils/re_video/src/demux/mod.rs:32	default		(self: &Self, other: &ChromaSubsamplingModes) -> bool
function	fmt	re-video	crates/utils/re_video/src/demux/mod.rs:32	default		(self: &Self, f: &mut Formatter) -> Result
enum	ChromaSubsamplingModes	re-video	crates/utils/re_video/src/demux/mod.rs:33	public	Chroma subsampling mode.	
variant	Monochrome	re-video	crates/utils/re_video/src/demux/mod.rs:35	default	No subsampling at all, since the format is monochrome.	unit
function	sample_data_in_stream_format	re-video	crates/utils/re_video/src/demux/mod.rs:353	public	Returns the encoded bytes for a sample in the format expected by [`VideoCodec`].	(self: &Self, chunk: &Chunk) -> Result<Vec<u8>, SampleConversionError>
variant	Yuv444	re-video	crates/utils/re_video/src/demux/mod.rs:41	default	No subsampling.	unit
enum	SampleConversionError	re-video	crates/utils/re_video/src/demux/mod.rs:417	public	Errors converting [`VideoDataDescription`] samples into the format expected by the decoder.	
