kind	symbol	crate	path:line	vis	doc1行	署名
variant	MalformedDeclaration	motolii-taffy	ui/motolii-taffy/src/css.rs:33	default	`prop: value` の形をしていない断片。	struct{1}
struct_field	declaration	motolii-taffy	ui/motolii-taffy/src/css.rs:35	default	元の断片。	String
variant	UnsupportedProperty	motolii-taffy	ui/motolii-taffy/src/css.rs:38	default	このサブセットが対応しない property(fail-closed の本体)。	struct{1}
struct_field	property	motolii-taffy	ui/motolii-taffy/src/css.rs:40	default	property 名(小文字化済み)。	String
variant	InvalidValue	motolii-taffy	ui/motolii-taffy/src/css.rs:43	default	property は対応内だが値が解釈できない。	struct{3}
struct_field	property	motolii-taffy	ui/motolii-taffy/src/css.rs:45	default	property 名(小文字化済み)。	String
struct_field	value	motolii-taffy	ui/motolii-taffy/src/css.rs:47	default	元の値の字面。	String
struct_field	reason	motolii-taffy	ui/motolii-taffy/src/css.rs:49	default	解釈できなかった理由(taffy parser のメッセージ等)。	String
function	fmt	motolii-taffy	ui/motolii-taffy/src/css.rs:54	default		(self: &Self, f: &mut Formatter) -> Result
function	style_from_css_decl	motolii-taffy	ui/motolii-taffy/src/css.rs:86	public	CSS 宣言リストから `taffy::Style` を作る(`Style::default()` 起点)。	(decl: &str) -> Result<Style, CssDeclError>
function	apply_css_decl	motolii-taffy	ui/motolii-taffy/src/css.rs:94	public	CSS 宣言リストを既存の `taffy::Style` へ上書き適用する	(style: &mut Style, decl: &str) -> Result<(), CssDeclError>
module	motolii_taffy	motolii-taffy	ui/motolii-taffy/src/lib.rs:1	public	wraps: taffy 0.13(flex/grid 解決)を iced widget 境界へ	
function	size	motolii-taffy	ui/motolii-taffy/src/widget.rs:101	default		(self: &Self) -> Size<Length>
function	layout	motolii-taffy	ui/motolii-taffy/src/widget.rs:107	default		(self: &mut Self, tree: &mut Tree, renderer: &Renderer, limits: &Limits) -> Node
function	operate	motolii-taffy	ui/motolii-taffy/src/widget.rs:212	default		(self: &mut Self, tree: &mut Tree, layout: Layout, renderer: &Renderer, operation: &mut impl/dyn)
function	update	motolii-taffy	ui/motolii-taffy/src/widget.rs:233	default		(self: &mut Self, tree: &mut Tree, event: &Event, layout: Layout, cursor: Cursor, renderer: &Renderer, shell: &mut Shell<Message>, viewport: &Rectangle)
function	mouse_interaction	motolii-taffy	ui/motolii-taffy/src/widget.rs:255	default		(self: &Self, tree: &Tree, layout: Layout, cursor: Cursor, viewport: &Rectangle, renderer: &Renderer) -> Interaction
function	draw	motolii-taffy	ui/motolii-taffy/src/widget.rs:276	default		(self: &Self, tree: &Tree, renderer: &mut Renderer, theme: &Theme, style: &Style, layout: Layout, cursor: Cursor, viewport: &Rectangle)
function	overlay	motolii-taffy	ui/motolii-taffy/src/widget.rs:299	default		(self: &mut Self, tree: &mut Tree, layout: Layout, renderer: &Renderer, viewport: &Rectangle, translation: Vector) -> Option<Element<Message, Theme, Renderer>>
struct	TaffyBox	motolii-taffy	ui/motolii-taffy/src/widget.rs:31	public	子 Element 群を `taffy::Style`(flex/grid)で並べる container widget。	
function	from	motolii-taffy	ui/motolii-taffy/src/widget.rs:325	default		(widget: TaffyBox<Message, Theme, Renderer>) -> Self
function	new	motolii-taffy	ui/motolii-taffy/src/widget.rs:47	public	container 自身の `taffy::Style` から空の [`TaffyBox`] を作る。	(style: Style) -> Self
function	unrounded	motolii-taffy	ui/motolii-taffy/src/widget.rs:66	public	丸め無効の [`TaffyBox`] を作る([`Self::new`] + `.rounding(false)` の糖衣)。	(style: Style) -> Self
function	rounding	motolii-taffy	ui/motolii-taffy/src/widget.rs:75	public	丸めの有無を選ぶ(既定は `true` — [`Self::new`] の既定挙動は変えない)。	(self: Self, enabled: bool) -> Self
function	push	motolii-taffy	ui/motolii-taffy/src/widget.rs:81	public	子を、その子自身の `taffy::Style` と対にして追加する。	(self: Self, style: Style, child: impl/dyn) -> Self
function	diff	motolii-taffy	ui/motolii-taffy/src/widget.rs:97	default		(self: &mut Self, tree: &mut Tree)
module	motolii_testkit	motolii-testkit	core/motolii-testkit/src/lib.rs:1	public	owns: 「外部ツールが無い環境ではスキップし、CI では落とす」という試験の方針。	
function	clone	motolii-testkit	core/motolii-testkit/src/lib.rs:104	default		(self: &Self) -> RgbaImageDesc
function	eq	motolii-testkit	core/motolii-testkit/src/lib.rs:104	default		(self: &Self, other: &RgbaImageDesc) -> bool
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:104	default		(self: &Self, f: &mut Formatter) -> Result
struct	RgbaImageDesc	motolii-testkit	core/motolii-testkit/src/lib.rs:105	public	RGBA8 画像の寸法。`width*height*4` byte のバッファを指す(旧 crate と同じ形)。	
struct_field	width	motolii-testkit	core/motolii-testkit/src/lib.rs:106	public		u32
struct_field	height	motolii-testkit	core/motolii-testkit/src/lib.rs:107	public		u32
function	byte_len	motolii-testkit	core/motolii-testkit/src/lib.rs:111	public		(self: Self) -> usize
function	clone	motolii-testkit	core/motolii-testkit/src/lib.rs:116	default		(self: &Self) -> ImageDiffStats
function	eq	motolii-testkit	core/motolii-testkit/src/lib.rs:116	default		(self: &Self, other: &ImageDiffStats) -> bool
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:116	default		(self: &Self, f: &mut Formatter) -> Result
struct	ImageDiffStats	motolii-testkit	core/motolii-testkit/src/lib.rs:117	public		
struct_field	max_abs_diff	motolii-testkit	core/motolii-testkit/src/lib.rs:118	public		u8
struct_field	mean_abs_diff	motolii-testkit	core/motolii-testkit/src/lib.rs:119	public		f64
struct_field	differing_bytes	motolii-testkit	core/motolii-testkit/src/lib.rs:120	public		usize
struct_field	compared_bytes	motolii-testkit	core/motolii-testkit/src/lib.rs:121	public		usize
function	clone	motolii-testkit	core/motolii-testkit/src/lib.rs:124	default		(self: &Self) -> ImageDiff
function	eq	motolii-testkit	core/motolii-testkit/src/lib.rs:124	default		(self: &Self, other: &ImageDiff) -> bool
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:124	default		(self: &Self, f: &mut Formatter) -> Result
struct	ImageDiff	motolii-testkit	core/motolii-testkit/src/lib.rs:125	public		
struct_field	stats	motolii-testkit	core/motolii-testkit/src/lib.rs:126	public		ImageDiffStats
struct_field	diff_rgba	motolii-testkit	core/motolii-testkit/src/lib.rs:128	public	差分を可視化する RGBA。RGB に差分を白く入れ、A は 255 固定(旧 crate と同じ)。	Vec<u8>
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:131	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:131	default		(self: &Self, f: &mut Formatter) -> Result
function	source	motolii-testkit	core/motolii-testkit/src/lib.rs:131	default		(self: &Self) -> Option<&impl/dyn>
enum	TestkitError	motolii-testkit	core/motolii-testkit/src/lib.rs:132	public		
variant	SizeMismatch	motolii-testkit	core/motolii-testkit/src/lib.rs:134	default		struct{3}
struct_field	label	motolii-testkit	core/motolii-testkit/src/lib.rs:135	default		String
struct_field	actual	motolii-testkit	core/motolii-testkit/src/lib.rs:136	default		usize
struct_field	expected	motolii-testkit	core/motolii-testkit/src/lib.rs:137	default		usize
variant	CreateArtifactDir	motolii-testkit	core/motolii-testkit/src/lib.rs:140	default		struct{2}
struct_field	path	motolii-testkit	core/motolii-testkit/src/lib.rs:141	default		PathBuf
struct_field	source	motolii-testkit	core/motolii-testkit/src/lib.rs:143	default		Error
variant	PngWrite	motolii-testkit	core/motolii-testkit/src/lib.rs:146	default		struct{2}
struct_field	path	motolii-testkit	core/motolii-testkit/src/lib.rs:147	default		PathBuf
struct_field	source	motolii-testkit	core/motolii-testkit/src/lib.rs:149	default		ImageError
module	tol	motolii-testkit	core/motolii-testkit/src/lib.rs:155	public	ゴールデン比較の許容誤差定数(旧 `crates/motolii-testkit::tol` と同じ名前・	
constant	EXACT	motolii-testkit	core/motolii-testkit/src/lib.rs:157	public	ビット一致を要求する比較(CPU 参照同士・決定論パス)。	
constant	GPU_RASTER	motolii-testkit	core/motolii-testkit/src/lib.rs:160	public	lavapipe 等の GPU ラスタライズで ±1 が出うる比較。	
constant	GPU_RASTER_MEAN	motolii-testkit	core/motolii-testkit/src/lib.rs:166	public	[`GPU_RASTER`] 使用時の `mean_abs_diff` 上限。	
function	mean_limit	motolii-testkit	core/motolii-testkit/src/lib.rs:169	public	max 許容に対応する mean 上限。未知の max は定数外経路なので拒否する。	(max_tol: u8) -> f64
function	compare_rgba_labeled	motolii-testkit	core/motolii-testkit/src/lib.rs:180	public		(label: &str, desc: RgbaImageDesc, actual: &[u8], expected: &[u8]) -> Result<ImageDiff, TestkitError>
function	save_rgba_png_labeled	motolii-testkit	core/motolii-testkit/src/lib.rs:223	public		(path: impl/dyn, label: &str, desc: RgbaImageDesc, rgba: &[u8]) -> Result<(), TestkitError>
function	assert_rgba_matches_golden_file	motolii-testkit	core/motolii-testkit/src/lib.rs:261	public	参照 PNG をファイルとして持つ golden 比較。	(path: impl/dyn, label: &str, desc: RgbaImageDesc, actual: &[u8], tolerance: u8)
function	fmt	motolii-testkit	core/motolii-testkit/src/lib.rs:32	default		(self: &Self, f: &mut Formatter) -> Result
enum	ToolStatus	motolii-testkit	core/motolii-testkit/src/lib.rs:33	public	外部ツールの状態。「未導入」と「導入済みだが実行失敗」を区別する	
variant	Ok	motolii-testkit	core/motolii-testkit/src/lib.rs:34	default		unit
variant	NotInstalled	motolii-testkit	core/motolii-testkit/src/lib.rs:35	default		unit
struct_field	0	motolii-testkit	core/motolii-testkit/src/lib.rs:36	default		String
variant	Failed	motolii-testkit	core/motolii-testkit/src/lib.rs:36	default		tuple(1)
function	tool_status	motolii-testkit	core/motolii-testkit/src/lib.rs:39	public		(bin: &str) -> ToolStatus
function	unavailable_dep	motolii-testkit	core/motolii-testkit/src/lib.rs:63	public		(dep: &str, detail: &str) -> bool
function	ffmpeg_or_skip	motolii-testkit	core/motolii-testkit/src/lib.rs:72	public	ffmpeg / ffprobe が両方使えるか。使えなければ試験をスキップする(戻り値 false)。	() -> bool
function	tmp_dir	motolii-testkit	core/motolii-testkit/src/lib.rs:85	public		(tag: &str) -> PathBuf
module	cpu_reference	motolii-testkit	core/motolii-testkit/src/lib.rs:92	public	CPU 側の正解。GPU/ffmpeg の結果をこれと突き合わせる。	
function	expected_luma	motolii-testkit	core/motolii-testkit/src/lib.rs:94	public	limited range(BT.601/709 共通)の Y 値。	(gray: u8) -> i32
function	ruler_height	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:51	public	ルーラー帯の高さ(裁定172 §2: `0.846×行高`)。mock `.ruler{height:22px}` /	(row_height: f32) -> f32
function	bar_inset	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:58	public	bar の縦 inset(裁定172 §2: `0.154×行高` — 「梯子中段」)。mock	(row_height: f32) -> f32
function	bar_corner_radius	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:64	public	bar の角丸半径(裁定172 §2: `0.111×bar高` — bar は inset 適用後の高さが	(bar_height: f32) -> f32
function	minor_tick_length	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:71	public	ルーラー小目盛りの長さ(裁定172 §1: `0.227×ruler高`)。mock `.tick{height:5px}`	(ruler_height: f32) -> f32
function	major_tick_length	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:77	public	ルーラー大目盛りの長さ(裁定172 §1: `0.5×ruler高`)。mock	(ruler_height: f32) -> f32
function	loop_band_height	motolii-timeline-pane	ui/motolii-timeline-pane/src/canvas.rs:87	public	ループ帯(作業範囲、正典 §5「ルーラ最上段が専用面」)の高さ。	(ruler_height: f32) -> f32
module	clip_gesture	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:1	public	単一クリップの move/trim ジェスチャの**意味関数**(第2波T2、正典	
function	trimmed_out_end	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:108	public	trim Out(尻側の端)の新しい end。**1フレーム未満に潰さない・comp の外へは	(start: i64, current_frame: i64, comp_duration: i64, candidates: &[i64], px_per_frame: f32, snap_enabled: bool) -> i64
function	retimed_duration	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:138	public	speed 変更に伴う duration の再計算(SP1 第一波= Inspector 数値欄、第二波=	(old_duration: i64, old_speed: (i64, i64), new_speed: (i64, i64)) -> i64
constant	SNAP_PX	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:27	public	吸着の画面距離しきい値(px)。正典 §1 `SNAP_PX` と同値。	
function	snap_candidates	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:32	public	吸着候補: 0秒・終端・playhead・**他 clip**(grabbed 自身は除く)の start/end	(rows: &[RowProjection], grabbed: LayerId, playhead: i64, duration_frames: i64) -> Vec<i64>
function	snap_frame	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:52	public	`frame` を最も近い候補へ吸着する。**間合いは画面距離**	(frame: i64, candidates: &[i64], px_per_frame: f32) -> i64
function	moved_start	motolii-timeline-pane	ui/motolii-timeline-pane/src/clip_gesture.rs:68	public	move(本体ドラッグ)の新しい start。**尺は変わらない** — comp の外へは出さない	(origin_start: i64, origin_duration: i64, grab_at_frame: i64, current_frame: i64, comp_duration: i64, candidates: &[i64], px_per_frame: f32, snap_enabled: bool) -> i64
